tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
ct,2025,421081.40219779423,81179.84459482426,-293003.30686606816,46898.25073690183,31583.830173308204
coal,2017,108054.8374471497,250433.9871366213,-18406.370098294083,-160785.51978776566,-0.0
coal,2018,101965.36071036784,250433.9871366213,-18122.59985469738,-166591.22628095085,-0.0
coal,2019,60690.96831963473,250433.9871366213,26907.435243649845,-162835.5835733367,-0.0
coal,2020,29404.5726613165,250433.9871366213,62111.352357566815,-158918.06211773798,-0.0
coal,2021,119468.28422202068,250433.9871366213,-26172.109610924203,-157137.81252552482,-0.0
coal,2022,18489.174696460348,250433.9871366213,65353.58615921011,-166591.22628095085,-0.0
coal,2023,26597.36634474999,250433.9871366213,57366.83232667362,-166469.7884651977,-0.0
coal,2024,287405.190216488,250433.9871366213,-176594.15879377213,-139622.95571390545,-0.0
coal,2025,435421.7731068407,250433.9871366213,-307689.5971766713,-122701.81120645194,-0.0
solar,2017,77742.68057697159,74370.95515776894,-3668.501543891206,-296.77612468856114,29793.971715482316
solar,2018,71246.61438988596,74370.95515776894,-3611.9842363179796,-6736.325004200962,29793.971715482316
solar,2019,67985.64805832859,74370.95515776894,5356.455552962435,-1028.8515464779184,29793.971715482316
solar,2020,61320.50676599033,74370.95515776894,12367.8693858282,-682.5790059504125,29793.971715482316
solar,2021,72519.06660482453,74370.95515776894,-5215.17071894622,-7067.059271890629,29793.971715482316
solar,2022,54290.28463977173,74370.95515776894,13013.611246106584,-7067.059271890628,29793.971715482316
solar,2023,57628.94076665499,74370.95515776894,11422.923592799889,-5319.090798314064,29793.971715482316
solar,2024,123516.13046904863,74370.95515776894,-35174.08787568777,13971.087435591915,29793.971715482316
solar,2025,187444.8490755463,74370.95515776894,-61283.80649390633,51790.08742387104,29793.971715482316
wind,2017,97288.34929206198,95974.26094574045,-480.56016359787753,833.5281827236511,107509.84244590481
wind,2018,102305.5722796612,95974.26094574045,-473.1557358313733,5858.155598089375,107509.84244590481
wind,2019,95653.73717059317,95974.26094574045,701.8146838392761,381.29090869200195,107509.84244590481
wind,2020,87243.48034177115,95974.26094574045,1620.391832958753,-7110.388771010542,107509.84244590481
wind,2021,99001.84472158327,95974.26094574045,-683.1919002660744,2344.39187557675,107509.84244590481
wind,2022,105865.98354289345,95974.26094574045,1704.9915629449063,11596.714160097905,107509.84244590481
wind,2023,95958.86655280489,95974.26094574045,1496.5928912155564,1481.1984982799972,107509.84244590481
wind,2024,111574.54569944442,95974.26094574045,-4608.160154678494,10992.124599025483,107509.84244590481
wind,2025,118173.3294496714,95974.26094574045,-8028.838417914322,14170.230086016625,107509.84244590481
storage4,2017,97026.61335776803,149446.06822502337,-14683.070487916051,-67102.52535517138,0.0
storage4,2018,97253.40871961685,149446.06822502337,-14456.702199825959,-66649.36170523247,0.0
storage4,2019,59984.34043380743,149446.06822502337,21464.512895357027,-67997.21489585891,0.0
storage4,2020,35778.83925634116,149446.06822502337,49547.26868446854,-64119.96028421367,0.0
storage4,2021,122636.29279616568,149446.06822502337,-20877.931291313176,-47687.706720170856,0.0
storage4,2022,23121.037047565413,149446.06822502337,52133.65302823682,-74191.37814922113,0.0
storage4,2023,30202.091123461916,149446.06822502337,45762.48539080918,-73481.49171075228,0.0
storage4,2024,254315.55232682143,149446.06822502337,-140872.1256541241,-36002.64155232604,0.0
storage4,2025,320703.8481453923,149446.06822502337,-245449.15806959008,-74191.37814922113,0.0
storage8,2017,115134.24076233395,262946.94265621604,-14340.245110302625,-162152.9470041847,-0.0
storage8,2018,106452.72738295367,262946.94265621604,-14119.16214682553,-170613.37742008787,-0.0
storage8,2019,69576.98647556925,262946.94265621604,20963.35206903701,-172406.60411160978,-0.0
storage8,2020,43423.24956183968,262946.94265621604,48390.42202147348,-171133.2710729029,-0.0
storage8,2021,128597.4845864517,262946.94265621604,-20390.466173944016,-154739.92424370834,-0.0
storage8,2022,28828.819955299492,262946.94265621604,50916.41857441589,-183201.70412650064,-0.0
storage8,2023,35051.231380398305,262946.94265621604,44694.00714931708,-183201.70412650064,-0.0
storage8,2024,295794.630225426,262946.94265621604,-137582.99483422327,-104735.30726501331,-0.0
storage8,2025,426188.32539559813,262946.94265621604,-239718.32674453745,-76476.94400515535,-0.0
